track,h,eval,q,algo,domain,cov
ipc2014,ff1,lazy,FIFO,hB^,maintenance,8
ipc2014,ff1,lazy,FIFO,hB^,hiking,20
ipc2014,ff1,lazy,FIFO,hB^,ged,8
ipc2014,ff1,lazy,FIFO,hB^,floortile,2
ipc2014,ff1,lazy,FIFO,hB^,citycar,3
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,8
ipc2014,ff1,lazy,FIFO,hB^,visitall,4
ipc2014,ff1,lazy,FIFO,hB^,transport,0
ipc2014,ff1,lazy,FIFO,hB^,thoughtful,10
ipc2014,ff1,lazy,FIFO,hB^,tetris,9
ipc2014,ff1,lazy,FIFO,hB^,parking,3
ipc2014,ff1,lazy,FIFO,hB^,openstacks,19
ipc2014,ff1,lazy,FIFO,hB^,maintenance,5
ipc2014,ff1,lazy,FIFO,hB^,hiking,19
ipc2014,ff1,lazy,FIFO,hB^,ged,11
ipc2014,ff1,lazy,FIFO,hB^,floortile,2
ipc2014,ff1,lazy,FIFO,hB^,citycar,4
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,8
ipc2014,ff1,lazy,FIFO,hB^,visitall,4
ipc2014,ff1,lazy,FIFO,hB^,transport,0
ipc2014,ff1,lazy,FIFO,hB^,thoughtful,12
ipc2014,ff1,lazy,FIFO,hB^,tetris,7
ipc2014,ff1,lazy,FIFO,hB^,parking,1
ipc2014,ff1,lazy,FIFO,hB^,openstacks,20
ipc2014,ff1,lazy,FIFO,hB^,maintenance,6
ipc2014,ff1,lazy,FIFO,hB^,hiking,20
ipc2014,ff1,lazy,FIFO,hB^,ged,8
ipc2014,ff1,lazy,FIFO,hB^,floortile,3
ipc2014,ff1,lazy,FIFO,hB^,citycar,3
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,5
ipc2014,ff1,lazy,FIFO,hB^,visitall,4
ipc2014,ff1,lazy,FIFO,hB^,transport,0
ipc2014,ff1,lazy,FIFO,hB^,thoughtful,10
ipc2014,ff1,lazy,FIFO,hB^,tetris,6
ipc2014,ff1,lazy,FIFO,hB^,parking,5
ipc2014,ff1,lazy,FIFO,hB^,openstacks,19
ipc2014,ff1,lazy,FIFO,hB^,maintenance,3
ipc2014,ff1,lazy,FIFO,hB^,hiking,20
ipc2014,ff1,lazy,FIFO,hB^,ged,9
ipc2014,ff1,lazy,FIFO,hB^,floortile,2
ipc2014,ff1,lazy,FIFO,hB^,citycar,3
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,6
ipc2014,ff1,lazy,FIFO,hB^,visitall,4
ipc2014,ff1,lazy,FIFO,hB^,transport,0
ipc2014,ff1,lazy,FIFO,hB^,thoughtful,12
ipc2014,ff1,lazy,FIFO,hB^,tetris,7
ipc2014,ff1,lazy,FIFO,hB^,parking,1
ipc2014,ff1,lazy,FIFO,hB^,openstacks,19
ipc2014,ff1,lazy,FIFO,hB^,maintenance,3
ipc2014,ff1,lazy,FIFO,hB^,hiking,20
ipc2014,ff1,lazy,FIFO,hB^,ged,6
ipc2014,ff1,lazy,FIFO,hB^,floortile,2
ipc2014,ff1,lazy,FIFO,hB^,citycar,2
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,6
ipc2014,ff1,lazy,FIFO,hB^,visitall,3
ipc2014,ff1,lazy,FIFO,hB^,transport,0
ipc2014,ff1,lazy,FIFO,hB^,thoughtful,11
ipc2014,ff1,lazy,FIFO,hB^,tetris,8
ipc2014,ff1,lazy,FIFO,hB^,parking,2
ipc2014,ff1,lazy,FIFO,hB^,openstacks,19
ipc2014,ff1,lazy,FIFO,hB^,maintenance,5
ipc2014,ff1,lazy,FIFO,hB^,hiking,20
ipc2014,ff1,lazy,FIFO,hB^,ged,7
ipc2014,ff1,lazy,FIFO,hB^,floortile,2
ipc2014,ff1,lazy,FIFO,hB^,citycar,2
ipc2014,ff1,lazy,FIFO,hB^,childsnack,0
ipc2014,ff1,lazy,FIFO,hB^,cavediving,7
ipc2014,ff1,lazy,FIFO,hB^,barman,6
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,10
ipc2014,ff1,eager,FIFO,hB^,tetris,8
ipc2014,ff1,eager,FIFO,hB^,parking,2
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,8
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,1
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,8
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,12
ipc2014,ff1,eager,FIFO,hB^,tetris,5
ipc2014,ff1,eager,FIFO,hB^,parking,2
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,8
ipc2014,ff1,eager,FIFO,hB^,hiking,19
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,5
ipc2014,ff1,eager,FIFO,hB^,visitall,2
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,11
ipc2014,ff1,eager,FIFO,hB^,tetris,5
ipc2014,ff1,eager,FIFO,hB^,parking,2
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,9
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,4
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,7
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,13
ipc2014,ff1,eager,FIFO,hB^,tetris,6
ipc2014,ff1,eager,FIFO,hB^,parking,3
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,12
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,12
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,7
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,10
ipc2014,ff1,eager,FIFO,hB^,tetris,6
ipc2014,ff1,eager,FIFO,hB^,parking,4
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,10
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,8
ipc2014,ff1,eager,FIFO,hB^,visitall,3
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,12
ipc2014,ff1,eager,FIFO,hB^,tetris,7
ipc2014,ff1,eager,FIFO,hB^,parking,4
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,10
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,14
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,10
ipc2014,ff1,eager,FIFO,hB^,visitall,2
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,11
ipc2014,ff1,eager,FIFO,hB^,tetris,9
ipc2014,ff1,eager,FIFO,hB^,parking,1
ipc2014,ff1,eager,FIFO,hB^,openstacks,13
ipc2014,ff1,eager,FIFO,hB^,maintenance,11
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,12
ipc2014,ff1,eager,FIFO,hB^,floortile,3
ipc2014,ff1,eager,FIFO,hB^,citycar,2
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,8
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,13
ipc2014,ff1,eager,FIFO,hB^,tetris,8
ipc2014,ff1,eager,FIFO,hB^,parking,0
ipc2014,ff1,eager,FIFO,hB^,openstacks,12
ipc2014,ff1,eager,FIFO,hB^,maintenance,11
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,2
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,8
ipc2014,ff1,eager,FIFO,hB^,visitall,3
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,10
ipc2014,ff1,eager,FIFO,hB^,tetris,9
ipc2014,ff1,eager,FIFO,hB^,parking,3
ipc2014,ff1,eager,FIFO,hB^,openstacks,11
ipc2014,ff1,eager,FIFO,hB^,maintenance,10
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,12
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,3
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,7
ipc2014,ff1,eager,FIFO,hB^,visitall,4
ipc2014,ff1,eager,FIFO,hB^,transport,0
ipc2014,ff1,eager,FIFO,hB^,thoughtful,10
ipc2014,ff1,eager,FIFO,hB^,tetris,7
ipc2014,ff1,eager,FIFO,hB^,parking,2
ipc2014,ff1,eager,FIFO,hB^,openstacks,9
ipc2014,ff1,eager,FIFO,hB^,maintenance,11
ipc2014,ff1,eager,FIFO,hB^,hiking,20
ipc2014,ff1,eager,FIFO,hB^,ged,13
ipc2014,ff1,eager,FIFO,hB^,floortile,2
ipc2014,ff1,eager,FIFO,hB^,citycar,4
ipc2014,ff1,eager,FIFO,hB^,childsnack,0
ipc2014,ff1,eager,FIFO,hB^,cavediving,7
ipc2014,ff1,eager,FIFO,hB^,barman,8
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,17
ipc2014,cg1,lazy,FIFO,hB^,parking,5
ipc2014,cg1,lazy,FIFO,hB^,openstacks,11
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,19
ipc2014,cg1,lazy,FIFO,hB^,ged,8
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,2
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,17
ipc2014,cg1,lazy,FIFO,hB^,parking,5
ipc2014,cg1,lazy,FIFO,hB^,openstacks,11
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,16
ipc2014,cg1,lazy,FIFO,hB^,ged,9
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,2
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,5
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,14
ipc2014,cg1,lazy,FIFO,hB^,parking,4
ipc2014,cg1,lazy,FIFO,hB^,openstacks,10
ipc2014,cg1,lazy,FIFO,hB^,maintenance,0
ipc2014,cg1,lazy,FIFO,hB^,hiking,17
ipc2014,cg1,lazy,FIFO,hB^,ged,8
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,3
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,16
ipc2014,cg1,lazy,FIFO,hB^,parking,4
ipc2014,cg1,lazy,FIFO,hB^,openstacks,12
ipc2014,cg1,lazy,FIFO,hB^,maintenance,0
ipc2014,cg1,lazy,FIFO,hB^,hiking,19
ipc2014,cg1,lazy,FIFO,hB^,ged,8
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,1
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,16
ipc2014,cg1,lazy,FIFO,hB^,parking,4
ipc2014,cg1,lazy,FIFO,hB^,openstacks,13
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,19
ipc2014,cg1,lazy,FIFO,hB^,ged,9
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,0
ipc2014,cg1,lazy,FIFO,hB^,childsnack,1
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,6
ipc2014,cg1,lazy,FIFO,hB^,tetris,18
ipc2014,cg1,lazy,FIFO,hB^,parking,7
ipc2014,cg1,lazy,FIFO,hB^,openstacks,10
ipc2014,cg1,lazy,FIFO,hB^,maintenance,2
ipc2014,cg1,lazy,FIFO,hB^,hiking,18
ipc2014,cg1,lazy,FIFO,hB^,ged,10
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,2
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,6
ipc2014,cg1,lazy,FIFO,hB^,tetris,18
ipc2014,cg1,lazy,FIFO,hB^,parking,7
ipc2014,cg1,lazy,FIFO,hB^,openstacks,11
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,16
ipc2014,cg1,lazy,FIFO,hB^,ged,7
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,3
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,17
ipc2014,cg1,lazy,FIFO,hB^,parking,5
ipc2014,cg1,lazy,FIFO,hB^,openstacks,11
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,20
ipc2014,cg1,lazy,FIFO,hB^,ged,9
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,2
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,18
ipc2014,cg1,lazy,FIFO,hB^,parking,5
ipc2014,cg1,lazy,FIFO,hB^,openstacks,11
ipc2014,cg1,lazy,FIFO,hB^,maintenance,0
ipc2014,cg1,lazy,FIFO,hB^,hiking,18
ipc2014,cg1,lazy,FIFO,hB^,ged,8
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,1
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,lazy,FIFO,hB^,visitall,2
ipc2014,cg1,lazy,FIFO,hB^,transport,6
ipc2014,cg1,lazy,FIFO,hB^,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB^,tetris,18
ipc2014,cg1,lazy,FIFO,hB^,parking,6
ipc2014,cg1,lazy,FIFO,hB^,openstacks,12
ipc2014,cg1,lazy,FIFO,hB^,maintenance,1
ipc2014,cg1,lazy,FIFO,hB^,hiking,19
ipc2014,cg1,lazy,FIFO,hB^,ged,7
ipc2014,cg1,lazy,FIFO,hB^,floortile,0
ipc2014,cg1,lazy,FIFO,hB^,citycar,2
ipc2014,cg1,lazy,FIFO,hB^,childsnack,0
ipc2014,cg1,lazy,FIFO,hB^,cavediving,7
ipc2014,cg1,lazy,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,17
ipc2014,cg1,eager,FIFO,hB^,parking,8
ipc2014,cg1,eager,FIFO,hB^,openstacks,3
ipc2014,cg1,eager,FIFO,hB^,maintenance,15
ipc2014,cg1,eager,FIFO,hB^,hiking,18
ipc2014,cg1,eager,FIFO,hB^,ged,5
ipc2014,cg1,eager,FIFO,hB^,floortile,1
ipc2014,cg1,eager,FIFO,hB^,citycar,2
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,6
ipc2014,cg1,eager,FIFO,hB^,tetris,18
ipc2014,cg1,eager,FIFO,hB^,parking,9
ipc2014,cg1,eager,FIFO,hB^,openstacks,3
ipc2014,cg1,eager,FIFO,hB^,maintenance,16
ipc2014,cg1,eager,FIFO,hB^,hiking,20
ipc2014,cg1,eager,FIFO,hB^,ged,6
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,1
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,6
ipc2014,cg1,eager,FIFO,hB^,tetris,17
ipc2014,cg1,eager,FIFO,hB^,parking,7
ipc2014,cg1,eager,FIFO,hB^,openstacks,3
ipc2014,cg1,eager,FIFO,hB^,maintenance,15
ipc2014,cg1,eager,FIFO,hB^,hiking,18
ipc2014,cg1,eager,FIFO,hB^,ged,6
ipc2014,cg1,eager,FIFO,hB^,floortile,1
ipc2014,cg1,eager,FIFO,hB^,citycar,0
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,17
ipc2014,cg1,eager,FIFO,hB^,parking,7
ipc2014,cg1,eager,FIFO,hB^,openstacks,2
ipc2014,cg1,eager,FIFO,hB^,maintenance,13
ipc2014,cg1,eager,FIFO,hB^,hiking,20
ipc2014,cg1,eager,FIFO,hB^,ged,8
ipc2014,cg1,eager,FIFO,hB^,floortile,2
ipc2014,cg1,eager,FIFO,hB^,citycar,1
ipc2014,cg1,eager,FIFO,hB^,childsnack,1
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,17
ipc2014,cg1,eager,FIFO,hB^,parking,4
ipc2014,cg1,eager,FIFO,hB^,openstacks,2
ipc2014,cg1,eager,FIFO,hB^,maintenance,13
ipc2014,cg1,eager,FIFO,hB^,hiking,19
ipc2014,cg1,eager,FIFO,hB^,ged,3
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,0
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,18
ipc2014,cg1,eager,FIFO,hB^,parking,8
ipc2014,cg1,eager,FIFO,hB^,openstacks,3
ipc2014,cg1,eager,FIFO,hB^,maintenance,14
ipc2014,cg1,eager,FIFO,hB^,hiking,19
ipc2014,cg1,eager,FIFO,hB^,ged,3
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,2
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,19
ipc2014,cg1,eager,FIFO,hB^,parking,7
ipc2014,cg1,eager,FIFO,hB^,openstacks,3
ipc2014,cg1,eager,FIFO,hB^,maintenance,17
ipc2014,cg1,eager,FIFO,hB^,hiking,19
ipc2014,cg1,eager,FIFO,hB^,ged,4
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,2
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,17
ipc2014,cg1,eager,FIFO,hB^,parking,6
ipc2014,cg1,eager,FIFO,hB^,openstacks,2
ipc2014,cg1,eager,FIFO,hB^,maintenance,15
ipc2014,cg1,eager,FIFO,hB^,hiking,19
ipc2014,cg1,eager,FIFO,hB^,ged,5
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,1
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,18
ipc2014,cg1,eager,FIFO,hB^,parking,11
ipc2014,cg1,eager,FIFO,hB^,openstacks,2
ipc2014,cg1,eager,FIFO,hB^,maintenance,16
ipc2014,cg1,eager,FIFO,hB^,hiking,18
ipc2014,cg1,eager,FIFO,hB^,ged,3
ipc2014,cg1,eager,FIFO,hB^,floortile,1
ipc2014,cg1,eager,FIFO,hB^,citycar,2
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2014,cg1,eager,FIFO,hB^,visitall,2
ipc2014,cg1,eager,FIFO,hB^,transport,6
ipc2014,cg1,eager,FIFO,hB^,thoughtful,5
ipc2014,cg1,eager,FIFO,hB^,tetris,18
ipc2014,cg1,eager,FIFO,hB^,parking,9
